종목명,우대법령,조문내역,활용내용,해당1,해당2,해당3,해당4,해당5,해당6,해당7,해당8,우선순위1,우선순위2,우선순위3,우선순위4,우대분류,중처법대상
종자산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
주조기능장,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
주조산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
중식조리산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
지적기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
지적기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
지적산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
지질및지반기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
차량기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도신호기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도신호기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도신호산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도운송산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도차량기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도차량기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도차량산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도차량정비기능장,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
철도토목기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
초음파비파괴검사기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
초음파비파괴검사산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
축산기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
축산기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
축산산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
측량및지형공간정보기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
측량및지형공간정보기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
측량및지형공간정보산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
침투비파괴검사기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
침투비파괴검사산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
컬러리스트기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
컬러리스트산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
컴퓨터시스템기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
컴퓨터시스템응용기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
컴퓨터응용가공산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
콘크리트기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
콘크리트산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토목구조기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토목기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토목산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토목시공기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토목품질시험기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토양환경기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토양환경기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
토질및기초기술사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
통신설비기능장,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
판금제관기능장,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
판금제관산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
패션디자인산업기사,여성과학기술인육성및지원에관한법률시행령,제2조정의,여성과학기술인의해당요건,직무권한부여,,,,,,,,,직무권한부여,,,직무권한부여,
